Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-11664,2024-05-26,Furniture,Furnishings,North,Corporate,190.64,3,21.31,0.2
ORD-10031,2024-05-26,Furniture,Furnishings,East,Consumer,1652.06,7,84.61,0.15
ORD-11462,2024-05-26,Furniture,Bookcases,South,Corporate,339.89,7,73.86,0.2
ORD-10724,2024-05-26,Office Supplies,Art,South,Home Office,367.77,6,137.89,0.0
ORD-11224,2024-05-26,Technology,Machines,South,Consumer,2950.62,7,415.46,0.15
ORD-11736,2024-05-27,Furniture,Chairs,West,Consumer,569.83,3,-9.81,0.3
ORD-10581,2024-05-27,Office Supplies,Art,South,Consumer,39.01,3,3.25,0.2
ORD-12026,2024-05-27,Technology,Machines,North,Consumer,1716.47,5,282.43,0.15
ORD-11645,2024-05-28,Office Supplies,Binders,South,Consumer,230.59,6,51.2,0.1
ORD-10892,2024-05-28,Office Supplies,Art,South,Home Office,153.39,4,27.35,0.2
ORD-10249,2024-05-28,Technology,Phones,South,Consumer,1102.16,7,285.97,0.1
ORD-10540,2024-05-29,Furniture,Chairs,East,Home Office,266.93,1,49.16,0.0
ORD-11933,2024-05-29,Office Supplies,Supplies,West,Consumer,301.53,4,30.86,0.0
ORD-11888,2024-05-29,Furniture,Furnishings,North,Consumer,372.82,3,39.49,0.0
ORD-10147,2024-05-29,Office Supplies,Paper,West,Consumer,266.04,2,52.63,0.0
ORD-10647,2024-05-29,Office Supplies,Binders,West,Consumer,70.17,4,28.21,0.0
ORD-10477,2024-05-30,Office Supplies,Art,East,Corporate,22.74,1,6.54,0.0
ORD-10559,2024-05-30,Furniture,Tables,East,Consumer,274.53,1,39.39,0.3
ORD-11656,2024-05-30,Furniture,Furnishings,East,Consumer,1413.33,4,215.34,0.2
ORD-10949,2024-05-30,Furniture,Tables,South,Corporate,2831.19,7,-455.57,0.0
ORD-11743,2024-05-30,Furniture,Tables,West,Consumer,200.61,1,1.3,0.0
ORD-10229,2024-05-31,Furniture,Tables,West,Consumer,462.13,2,42.69,0.2
ORD-11309,2024-05-31,Furniture,Furnishings,North,Consumer,1517.29,7,-8.64,0.0
ORD-12149,2024-06-01,Office Supplies,Paper,North,Consumer,31.61,1,4.86,0.15
ORD-10716,2024-06-01,Technology,Accessories,West,Corporate,2022.43,6,390.8,0.1
ORD-11002,2024-06-01,Technology,Machines,North,Corporate,1330.79,7,341.94,0.1
ORD-10303,2024-06-02,Office Supplies,Supplies,East,Corporate,394.23,7,100.57,0.2
ORD-12127,2024-06-02,Furniture,Furnishings,East,Consumer,810.01,2,45.13,0.0
ORD-10488,2024-06-03,Office Supplies,Supplies,East,Consumer,176.74,5,42.23,0.0
ORD-10780,2024-06-03,Office Supplies,Supplies,North,Consumer,249.21,6,35.22,0.0
ORD-10763,2024-06-03,Office Supplies,Paper,East,Consumer,214.28,6,53.58,0.1
ORD-10944,2024-06-04,Technology,Machines,East,Consumer,730.9,5,64.18,0.0
ORD-10989,2024-06-04,Furniture,Furnishings,South,Consumer,760.02,5,26.94,0.3
ORD-11750,2024-06-05,Technology,Copiers,West,Corporate,5075.57,6,826.71,0.3
ORD-10561,2024-06-05,Office Supplies,Storage,South,Corporate,79.41,2,21.7,0.1
ORD-12151,2024-06-05,Furniture,Bookcases,East,Corporate,307.76,1,-24.33,0.3
ORD-10576,2024-06-07,Technology,Copiers,East,Consumer,1508.13,3,515.58,0.0
ORD-12195,2024-06-07,Technology,Accessories,West,Consumer,633.41,2,16.77,0.15
ORD-11373,2024-06-07,Office Supplies,Storage,South,Consumer,99.57,6,27.99,0.1
ORD-10654,2024-06-07,Furniture,Bookcases,North,Corporate,141.51,1,-31.47,0.1
ORD-10661,2024-06-07,Technology,Copiers,North,Consumer,924.07,3,92.17,0.1
ORD-12063,2024-06-08,Office Supplies,Art,West,Consumer,80.05,2,3.82,0.2
ORD-10624,2024-06-08,Furniture,Chairs,North,Home Office,1005.37,6,-60.16,0.15
ORD-12046,2024-06-08,Office Supplies,Storage,West,Corporate,84.59,5,15.92,0.15
ORD-10558,2024-06-09,Technology,Copiers,East,Consumer,2503.56,7,165.89,0.0
ORD-10904,2024-06-09,Office Supplies,Art,West,Corporate,285.86,6,46.71,0.1
ORD-12140,2024-06-09,Office Supplies,Binders,South,Corporate,76.29,7,19.16,0.0
ORD-10948,2024-06-10,Office Supplies,Binders,East,Home Office,180.66,5,51.99,0.15
ORD-10672,2024-06-10,Office Supplies,Art,North,Home Office,58.48,1,4.65,0.15
ORD-10996,2024-06-10,Office Supplies,Paper,West,Home Office,3.21,1,0.9,0.15
ORD-11649,2024-06-11,Office Supplies,Art,East,Consumer,16.78,2,2.56,0.1
ORD-10286,2024-06-11,Furniture,Chairs,North,Corporate,591.76,2,17.48,0.0
ORD-10606,2024-06-12,Office Supplies,Art,West,Consumer,23.99,1,7.2,0.0
ORD-12164,2024-06-12,Technology,Phones,South,Home Office,561.76,5,146.13,0.15
ORD-10442,2024-06-13,Technology,Accessories,North,Consumer,405.81,1,89.9,0.15
ORD-12177,2024-06-13,Technology,Copiers,South,Consumer,1399.99,3,254.98,0.0
ORD-11937,2024-06-15,Furniture,Chairs,North,Consumer,746.27,3,128.91,0.15
ORD-10288,2024-06-16,Technology,Phones,East,Consumer,2191.42,7,627.18,0.2
ORD-12080,2024-06-16,Furniture,Chairs,East,Corporate,2326.96,7,252.86,0.0
ORD-11879,2024-06-17,Office Supplies,Art,South,Consumer,103.26,2,35.97,0.0
ORD-11466,2024-06-17,Office Supplies,Art,West,Consumer,13.18,1,1.55,0.3
ORD-10448,2024-06-17,Technology,Accessories,West,Home Office,568.56,3,24.96,0.1
ORD-11921,2024-06-17,Technology,Accessories,North,Consumer,775.35,3,91.33,0.2
ORD-10354,2024-06-18,Office Supplies,Art,North,Corporate,64.89,1,6.92,0.2
ORD-11563,2024-06-18,Office Supplies,Supplies,West,Consumer,224.6,5,21.21,0.1
ORD-11778,2024-06-18,Furniture,Furnishings,West,Corporate,528.61,6,-53.96,0.0
ORD-12146,2024-06-18,Office Supplies,Art,East,Home Office,345.05,4,93.96,0.1
ORD-10531,2024-06-19,Furniture,Chairs,West,Consumer,104.87,1,7.76,0.0
ORD-10189,2024-06-20,Furniture,Chairs,West,Consumer,2199.58,7,170.8,0.1
ORD-11505,2024-06-20,Furniture,Bookcases,South,Home Office,1594.36,7,-297.48,0.0
ORD-11706,2024-06-20,Office Supplies,Paper,North,Consumer,79.93,6,30.98,0.0
ORD-11534,2024-06-20,Office Supplies,Paper,West,Corporate,21.0,1,4.82,0.0
ORD-11081,2024-06-21,Furniture,Furnishings,South,Corporate,564.22,3,9.29,0.2
ORD-10746,2024-06-21,Technology,Copiers,East,Consumer,1963.79,5,405.38,0.15
ORD-10548,2024-06-21,Office Supplies,Art,East,Home Office,43.83,2,0.02,0.1
ORD-11936,2024-06-22,Furniture,Chairs,North,Consumer,758.31,5,62.99,0.1
ORD-10136,2024-06-22,Furniture,Tables,South,Corporate,1103.21,5,113.81,0.1
ORD-12014,2024-06-22,Technology,Phones,North,Consumer,729.44,7,89.72,0.15
ORD-10817,2024-06-22,Office Supplies,Supplies,North,Consumer,124.51,4,11.41,0.1
ORD-10753,2024-06-23,Technology,Phones,West,Consumer,998.32,2,191.87,0.15
ORD-11100,2024-06-23,Technology,Copiers,East,Corporate,2413.82,6,612.56,0.0
ORD-11157,2024-06-23,Office Supplies,Art,South,Corporate,218.11,3,80.38,0.0
ORD-12042,2024-06-24,Technology,Copiers,West,Home Office,2314.29,5,123.23,0.0
ORD-10849,2024-06-24,Office Supplies,Binders,South,Consumer,74.93,1,10.21,0.0
ORD-11950,2024-06-24,Furniture,Tables,West,Home Office,944.73,2,294.61,0.1
ORD-11135,2024-06-24,Technology,Phones,East,Consumer,1085.67,5,347.12,0.0
ORD-11088,2024-06-25,Office Supplies,Paper,South,Consumer,297.98,5,69.73,0.1
ORD-11918,2024-06-25,Furniture,Chairs,West,Consumer,1099.7,7,-76.13,0.15
ORD-10727,2024-06-26,Furniture,Chairs,South,Corporate,339.34,2,-8.01,0.3
ORD-11915,2024-06-26,Office Supplies,Storage,North,Consumer,146.95,4,9.25,0.0
ORD-11855,2024-06-27,Technology,Accessories,South,Corporate,2600.95,6,373.63,0.2
ORD-11174,2024-06-27,Office Supplies,Supplies,South,Consumer,283.82,4,58.77,0.2
ORD-10844,2024-06-27,Office Supplies,Art,North,Home Office,271.88,4,31.45,0.1
ORD-11025,2024-06-28,Furniture,Tables,West,Corporate,916.2,3,-27.67,0.1
ORD-10970,2024-06-28,Office Supplies,Paper,South,Consumer,453.12,6,117.89,0.2
ORD-10848,2024-06-28,Office Supplies,Paper,West,Corporate,51.65,1,14.24,0.0
ORD-10067,2024-06-29,Furniture,Chairs,South,Consumer,351.29,2,-21.74,0.15
ORD-10913,2024-06-30,Office Supplies,Storage,South,Consumer,85.4,1,14.63,0.0
ORD-10879,2024-06-30,Office Supplies,Storage,South,Corporate,367.9,7,99.0,0.1
ORD-10010,2024-06-30,Office Supplies,Storage,South,Corporate,37.32,1,8.13,0.15
ORD-10245,2024-06-30,Office Supplies,Art,East,Corporate,106.92,1,22.48,0.0
ORD-11681,2024-06-30,Office Supplies,Storage,North,Consumer,156.5,4,29.09,0.1
ORD-11214,2024-06-30,Furniture,Chairs,South,Consumer,434.21,3,-32.76,0.0
ORD-12105,2024-06-30,Technology,Accessories,South,Consumer,1865.2,3,573.9,0.0
ORD-12037,2024-06-30,Furniture,Bookcases,South,Corporate,353.84,2,11.26,0.0
ORD-10474,2024-06-30,Office Supplies,Binders,South,Consumer,54.21,7,7.39,0.1
ORD-11366,2024-07-01,Office Supplies,Storage,West,Home Office,256.18,6,91.29,0.0
ORD-12115,2024-07-02,Office Supplies,Paper,West,Home Office,124.75,6,28.8,0.1
ORD-10351,2024-07-02,Office Supplies,Art,West,Corporate,103.41,3,20.5,0.1
ORD-11176,2024-07-03,Office Supplies,Supplies,West,Consumer,204.81,4,34.91,0.1
ORD-10078,2024-07-03,Technology,Phones,North,Corporate,4256.31,6,901.75,0.15
ORD-11941,2024-07-04,Technology,Phones,West,Corporate,996.72,3,129.06,0.0
ORD-11808,2024-07-05,Furniture,Tables,North,Corporate,607.1,7,-38.09,0.15
ORD-11268,2024-07-05,Technology,Accessories,South,Consumer,2502.66,6,756.5,0.0
ORD-10103,2024-07-05,Office Supplies,Storage,East,Consumer,245.71,6,16.54,0.2
ORD-10321,2024-07-06,Office Supplies,Art,East,Corporate,169.68,6,30.03,0.0
ORD-10852,2024-07-06,Office Supplies,Paper,East,Home Office,11.84,1,1.89,0.1
ORD-11017,2024-07-07,Office Supplies,Binders,West,Consumer,265.78,5,61.41,0.3
ORD-11535,2024-07-07,Office Supplies,Supplies,South,Consumer,89.38,3,18.97,0.0
ORD-10455,2024-07-07,Furniture,Chairs,South,Corporate,293.06,1,-32.59,0.2
ORD-11840,2024-07-07,Office Supplies,Art,West,Consumer,283.87,6,96.57,0.1
ORD-12036,2024-07-07,Technology,Copiers,South,Corporate,1081.1,5,211.09,0.15
ORD-10177,2024-07-07,Office Supplies,Storage,South,Corporate,139.57,5,16.21,0.2
ORD-10491,2024-07-08,Technology,Phones,West,Home Office,239.26,1,46.0,0.0
ORD-10444,2024-07-08,Office Supplies,Art,South,Consumer,136.02,5,38.83,0.0
ORD-10224,2024-07-09,Office Supplies,Paper,East,Corporate,104.47,5,30.59,0.1
ORD-10041,2024-07-09,Office Supplies,Binders,South,Home Office,168.62,5,27.91,0.0
ORD-11112,2024-07-09,Technology,Phones,West,Corporate,925.59,2,310.56,0.1
ORD-10646,2024-07-10,Technology,Phones,West,Home Office,785.19,3,113.14,0.0
ORD-10462,2024-07-11,Technology,Accessories,West,Consumer,727.71,3,156.06,0.0
ORD-10056,2024-07-11,Technology,Copiers,South,Consumer,1283.7,2,-24.84,0.3
ORD-10720,2024-07-11,Technology,Phones,West,Consumer,769.71,3,152.14,0.0
ORD-10252,2024-07-12,Office Supplies,Art,West,Consumer,321.44,6,35.1,0.1
ORD-10761,2024-07-13,Furniture,Bookcases,East,Corporate,722.67,6,20.14,0.3
ORD-10866,2024-07-13,Technology,Machines,West,Corporate,2252.7,5,691.6,0.1
ORD-11865,2024-07-13,Furniture,Chairs,West,Home Office,1658.79,5,-72.22,0.1
ORD-11031,2024-07-13,Office Supplies,Supplies,South,Consumer,152.63,5,30.72,0.1
ORD-10518,2024-07-13,Office Supplies,Binders,North,Corporate,218.15,4,59.68,0.1
ORD-11922,2024-07-13,Office Supplies,Paper,North,Consumer,6.94,2,0.98,0.15
ORD-10703,2024-07-14,Technology,Copiers,North,Consumer,1498.9,4,52.81,0.0
ORD-10777,2024-07-14,Office Supplies,Supplies,East,Corporate,152.48,7,33.29,0.2
ORD-11122,2024-07-14,Office Supplies,Paper,North,Corporate,231.0,5,9.8,0.1
ORD-10383,2024-07-15,Office Supplies,Storage,East,Home Office,74.13,1,18.34,0.1
ORD-10179,2024-07-15,Furniture,Chairs,South,Home Office,1138.75,6,12.61,0.15
ORD-10923,2024-07-15,Furniture,Bookcases,East,Home Office,786.66,4,40.72,0.2
ORD-10005,2024-07-15,Technology,Accessories,West,Consumer,378.85,2,106.05,0.1
ORD-10201,2024-07-16,Technology,Accessories,North,Corporate,1122.58,2,240.13,0.0
ORD-10779,2024-07-17,Office Supplies,Storage,East,Corporate,145.11,6,42.59,0.0
ORD-10059,2024-07-18,Technology,Accessories,East,Corporate,891.67,3,-10.61,0.0
ORD-11255,2024-07-18,Furniture,Furnishings,West,Consumer,1670.39,7,505.29,0.0
ORD-11345,2024-07-18,Furniture,Chairs,East,Consumer,1429.26,5,-126.28,0.0
ORD-11049,2024-07-19,Technology,Accessories,East,Corporate,841.51,4,45.44,0.0
ORD-11256,2024-07-19,Office Supplies,Binders,East,Consumer,100.83,2,7.27,0.15
ORD-10289,2024-07-19,Office Supplies,Paper,West,Home Office,117.54,4,12.87,0.0
ORD-11396,2024-07-19,Office Supplies,Supplies,South,Corporate,149.29,3,48.24,0.1
ORD-11006,2024-07-19,Technology,Copiers,North,Consumer,908.55,2,-20.85,0.3
ORD-10090,2024-07-20,Furniture,Bookcases,East,Consumer,990.04,5,-185.64,0.0
ORD-10315,2024-07-20,Furniture,Tables,South,Consumer,190.47,1,4.62,0.1
ORD-10679,2024-07-20,Office Supplies,Storage,South,Corporate,102.99,7,23.17,0.1
ORD-11359,2024-07-21,Office Supplies,Paper,North,Corporate,462.46,7,68.78,0.15
ORD-11101,2024-07-22,Office Supplies,Binders,South,Consumer,121.0,6,37.21,0.3
ORD-11592,2024-07-22,Technology,Phones,North,Consumer,2149.71,5,288.65,0.2
ORD-12010,2024-07-23,Office Supplies,Paper,South,Corporate,101.6,2,17.91,0.15
ORD-10915,2024-07-23,Office Supplies,Art,East,Corporate,208.13,7,54.46,0.0
ORD-11838,2024-07-24,Technology,Accessories,South,Corporate,670.63,3,198.22,0.3
ORD-10371,2024-07-24,Furniture,Bookcases,South,Corporate,849.04,5,-18.61,0.0
ORD-11903,2024-07-25,Office Supplies,Storage,South,Consumer,98.32,2,17.24,0.1
ORD-10509,2024-07-25,Furniture,Bookcases,West,Corporate,807.73,3,50.49,0.2
ORD-11430,2024-07-26,Office Supplies,Storage,East,Consumer,66.52,4,-1.84,0.0
ORD-11220,2024-07-26,Technology,Copiers,West,Corporate,4408.08,7,340.8,0.0
ORD-10945,2024-07-26,Office Supplies,Paper,South,Consumer,113.12,3,12.31,0.0
ORD-11872,2024-07-27,Furniture,Furnishings,West,Corporate,592.38,3,1.79,0.1
ORD-10751,2024-07-27,Office Supplies,Binders,South,Consumer,286.12,7,47.79,0.1
ORD-10347,2024-07-28,Technology,Copiers,South,Consumer,883.08,2,112.93,0.15
ORD-10121,2024-07-28,Technology,Accessories,South,Home Office,370.52,1,60.99,0.0
ORD-11773,2024-07-28,Office Supplies,Supplies,East,Consumer,108.6,4,18.84,0.2
ORD-11179,2024-07-28,Technology,Copiers,North,Corporate,1466.08,4,221.28,0.1
ORD-10091,2024-07-28,Technology,Phones,West,Consumer,1754.67,3,-10.56,0.1
ORD-11846,2024-07-28,Office Supplies,Paper,East,Consumer,52.53,2,7.05,0.1
ORD-11523,2024-07-28,Technology,Accessories,West,Consumer,781.21,3,209.43,0.0
ORD-11989,2024-07-29,Office Supplies,Paper,East,Consumer,101.82,6,21.46,0.1
ORD-10269,2024-07-29,Furniture,Tables,North,Consumer,976.9,4,-118.83,0.1
ORD-12087,2024-07-29,Furniture,Tables,North,Consumer,866.15,5,-57.21,0.3
ORD-11641,2024-07-29,Office Supplies,Supplies,West,Corporate,45.54,1,5.32,0.2
ORD-12044,2024-07-29,Office Supplies,Storage,East,Home Office,334.82,7,58.04,0.0
ORD-11198,2024-07-29,Technology,Phones,North,Consumer,307.71,1,53.42,0.15
ORD-11057,2024-07-30,Technology,Accessories,North,Consumer,1190.11,5,142.96,0.0
ORD-11379,2024-07-30,Furniture,Chairs,East,Corporate,808.34,3,-124.24,0.0
ORD-11783,2024-07-31,Office Supplies,Supplies,North,Home Office,14.16,1,2.47,0.15
ORD-12038,2024-08-01,Office Supplies,Storage,West,Home Office,233.04,3,42.81,0.0
ORD-11452,2024-08-01,Office Supplies,Paper,East,Consumer,221.6,7,50.95,0.0
ORD-10612,2024-08-01,Furniture,Tables,West,Corporate,361.27,2,10.85,0.3
ORD-12165,2024-08-02,Technology,Accessories,East,Home Office,1066.94,3,112.52,0.0
ORD-10802,2024-08-02,Office Supplies,Art,West,Consumer,42.79,2,11.14,0.1
ORD-10319,2024-08-02,Technology,Machines,West,Corporate,1034.02,3,431.37,0.0
ORD-11016,2024-08-03,Office Supplies,Paper,South,Consumer,92.04,5,33.57,0.1
ORD-11811,2024-08-03,Office Supplies,Art,North,Home Office,45.31,2,13.76,0.1
ORD-11738,2024-08-04,Technology,Phones,West,Corporate,3739.33,7,-228.88,0.3
ORD-10278,2024-08-04,Furniture,Bookcases,West,Home Office,465.27,1,-70.02,0.1
ORD-12056,2024-08-04,Office Supplies,Art,East,Consumer,650.92,6,188.55,0.0
ORD-11352,2024-08-04,Technology,Copiers,East,Corporate,1299.62,7,45.54,0.2
ORD-11686,2024-08-04,Technology,Machines,West,Consumer,808.18,3,20.27,0.1
ORD-10481,2024-08-04,Technology,Accessories,West,Consumer,1110.69,2,232.07,0.1
ORD-11551,2024-08-05,Furniture,Chairs,West,Home Office,882.79,3,143.5,0.15
ORD-10932,2024-08-05,Office Supplies,Binders,South,Home Office,23.99,3,2.07,0.1
ORD-10141,2024-08-06,Office Supplies,Supplies,East,Corporate,24.88,2,4.07,0.15
ORD-11398,2024-08-06,Office Supplies,Binders,North,Home Office,237.86,5,11.44,0.0
ORD-10119,2024-08-07,Furniture,Chairs,South,Consumer,546.57,3,-35.59,0.3
ORD-11450,2024-08-08,Furniture,Tables,North,Consumer,193.61,1,-39.69,0.0
ORD-10762,2024-08-08,Office Supplies,Art,West,Home Office,113.93,4,21.84,0.3
ORD-10578,2024-08-08,Technology,Copiers,East,Home Office,1138.77,5,100.57,0.0
ORD-11364,2024-08-08,Technology,Copiers,East,Consumer,140.82,1,19.17,0.0
ORD-10535,2024-08-08,Furniture,Furnishings,South,Corporate,1249.59,7,62.8,0.0
ORD-11712,2024-08-09,Office Supplies,Paper,North,Consumer,115.14,4,11.57,0.0
ORD-12086,2024-08-09,Office Supplies,Supplies,East,Consumer,431.06,6,57.84,0.2
ORD-10511,2024-08-09,Technology,Accessories,West,Consumer,1678.76,3,456.11,0.0
ORD-12029,2024-08-10,Office Supplies,Art,North,Corporate,135.66,6,21.93,0.0
ORD-11636,2024-08-10,Furniture,Tables,South,Consumer,655.19,5,222.74,0.15
ORD-10079,2024-08-10,Office Supplies,Supplies,South,Home Office,140.92,4,26.87,0.2
ORD-11472,2024-08-10,Office Supplies,Binders,East,Corporate,204.22,6,37.98,0.0
ORD-11446,2024-08-11,Technology,Copiers,West,Home Office,2654.89,3,187.23,0.3
ORD-11588,2024-08-11,Furniture,Bookcases,North,Home Office,2170.3,6,92.64,0.15
ORD-10144,2024-08-11,Office Supplies,Binders,East,Consumer,181.3,7,21.73,0.0
ORD-11440,2024-08-11,Furniture,Bookcases,East,Corporate,1262.52,5,-170.69,0.0
ORD-11059,2024-08-11,Office Supplies,Storage,West,Consumer,211.21,3,34.15,0.1
ORD-10450,2024-08-11,Office Supplies,Paper,South,Consumer,283.66,5,84.64,0.1
ORD-10571,2024-08-11,Furniture,Bookcases,South,Home Office,376.7,4,79.11,0.0
ORD-12031,2024-08-11,Furniture,Chairs,South,Consumer,1532.69,5,247.57,0.0
ORD-10500,2024-08-11,Office Supplies,Supplies,West,Corporate,38.2,4,5.48,0.1
ORD-11653,2024-08-12,Office Supplies,Storage,West,Corporate,193.08,6,35.77,0.0
ORD-11127,2024-08-12,Technology,Copiers,East,Corporate,2523.98,7,498.28,0.0
ORD-10697,2024-08-12,Office Supplies,Supplies,West,Consumer,114.57,3,15.38,0.0
ORD-11279,2024-08-12,Office Supplies,Supplies,North,Consumer,80.61,7,17.14,0.1
ORD-11573,2024-08-12,Office Supplies,Binders,West,Consumer,69.24,6,11.98,0.0
ORD-11569,2024-08-12,Office Supplies,Binders,East,Home Office,62.91,2,9.99,0.15
ORD-10520,2024-08-13,Technology,Accessories,West,Corporate,3018.7,6,223.24,0.2
ORD-11347,2024-08-13,Furniture,Tables,South,Consumer,1770.1,5,-86.4,0.3
ORD-10828,2024-08-13,Office Supplies,Art,North,Corporate,401.99,7,131.95,0.0
ORD-11482,2024-08-13,Office Supplies,Paper,South,Home Office,17.55,1,2.96,0.1
ORD-11202,2024-08-14,Furniture,Furnishings,South,Consumer,1099.5,5,328.98,0.2
ORD-11082,2024-08-14,Office Supplies,Supplies,West,Consumer,283.86,4,20.21,0.1
ORD-11789,2024-08-14,Furniture,Tables,East,Home Office,1156.88,6,43.02,0.1
ORD-10126,2024-08-15,Office Supplies,Supplies,South,Consumer,73.9,3,13.26,0.2
ORD-11960,2024-08-15,Technology,Accessories,North,Corporate,429.05,1,41.69,0.0
ORD-10524,2024-08-15,Technology,Accessories,West,Corporate,1018.82,3,185.96,0.0
ORD-11037,2024-08-15,Office Supplies,Paper,North,Consumer,53.12,3,3.11,0.15
ORD-10760,2024-08-15,Furniture,Bookcases,East,Consumer,497.91,3,143.57,0.0
ORD-10743,2024-08-16,Technology,Machines,North,Consumer,439.74,2,45.66,0.1
ORD-11782,2024-08-17,Office Supplies,Storage,West,Consumer,502.08,5,97.19,0.2
ORD-11422,2024-08-17,Office Supplies,Binders,North,Corporate,131.13,6,29.31,0.15
ORD-10513,2024-08-17,Technology,Machines,South,Corporate,866.71,3,196.02,0.15
ORD-10403,2024-08-18,Office Supplies,Binders,North,Consumer,159.42,7,18.84,0.1
ORD-11471,2024-08-18,Office Supplies,Paper,South,Consumer,67.16,1,23.12,0.0
ORD-10990,2024-08-18,Office Supplies,Supplies,West,Corporate,268.79,5,0.03,0.1
ORD-11058,2024-08-18,Office Supplies,Binders,East,Consumer,608.96,6,118.91,0.0
ORD-10234,2024-08-19,Office Supplies,Art,East,Corporate,203.41,6,19.37,0.1
ORD-10821,2024-08-19,Office Supplies,Paper,East,Corporate,178.7,3,13.81,0.15
ORD-10441,2024-08-19,Office Supplies,Paper,North,Consumer,126.11,4,21.35,0.0
ORD-11682,2024-08-20,Office Supplies,Paper,East,Home Office,49.74,2,16.19,0.0
ORD-11079,2024-08-20,Technology,Copiers,East,Consumer,1416.34,5,325.2,0.1
ORD-11365,2024-08-20,Office Supplies,Paper,East,Consumer,95.23,1,18.52,0.15
ORD-11809,2024-08-20,Technology,Phones,South,Consumer,2619.92,5,251.28,0.0
ORD-10683,2024-08-21,Technology,Phones,South,Corporate,1859.7,5,104.8,0.15
ORD-11797,2024-08-21,Furniture,Bookcases,North,Consumer,3004.99,7,955.22,0.1
ORD-11770,2024-08-22,Office Supplies,Supplies,East,Consumer,40.5,1,9.26,0.0
ORD-12106,2024-08-22,Office Supplies,Supplies,West,Consumer,167.63,6,24.73,0.0
ORD-11984,2024-08-22,Office Supplies,Art,West,Consumer,191.4,5,44.24,0.1
ORD-11590,2024-08-22,Technology,Accessories,East,Consumer,332.49,1,29.2,0.3
ORD-10671,2024-08-23,Office Supplies,Supplies,East,Consumer,112.2,2,20.53,0.0
ORD-10926,2024-08-23,Technology,Copiers,North,Consumer,3051.03,7,704.84,0.0
ORD-11927,2024-08-23,Office Supplies,Art,East,Corporate,122.31,5,32.41,0.0
ORD-10733,2024-08-23,Technology,Phones,East,Corporate,1554.81,4,524.05,0.1
ORD-11557,2024-08-24,Office Supplies,Storage,South,Consumer,83.55,2,22.53,0.0
ORD-10937,2024-08-24,Technology,Accessories,North,Corporate,3027.38,5,624.71,0.1
ORD-10219,2024-08-24,Office Supplies,Art,North,Corporate,38.0,2,6.5,0.0
ORD-10042,2024-08-24,Office Supplies,Binders,West,Consumer,32.59,2,6.02,0.15
ORD-11605,2024-08-24,Furniture,Bookcases,East,Consumer,656.12,3,96.62,0.1
ORD-11991,2024-08-25,Office Supplies,Paper,East,Consumer,67.64,5,17.89,0.0
ORD-11063,2024-08-25,Furniture,Bookcases,South,Corporate,343.36,1,-49.13,0.2
ORD-11248,2024-08-25,Technology,Machines,East,Corporate,1399.71,3,298.64,0.0
ORD-10349,2024-08-25,Office Supplies,Storage,West,Corporate,66.09,1,13.32,0.0
ORD-10969,2024-08-25,Furniture,Tables,South,Corporate,1257.18,5,176.62,0.2
ORD-10730,2024-08-26,Furniture,Chairs,East,Home Office,252.15,1,11.9,0.1
ORD-10934,2024-08-26,Technology,Accessories,South,Corporate,3486.26,7,-71.18,0.15
ORD-11851,2024-08-26,Office Supplies,Storage,East,Home Office,39.42,1,10.77,0.2
ORD-11296,2024-08-27,Office Supplies,Supplies,North,Home Office,95.38,2,23.5,0.1
ORD-10424,2024-08-28,Office Supplies,Supplies,East,Home Office,36.42,4,4.88,0.0
ORD-10669,2024-08-28,Office Supplies,Binders,North,Corporate,314.48,7,48.71,0.0
ORD-10985,2024-08-28,Office Supplies,Supplies,North,Corporate,497.91,6,88.61,0.2
ORD-10816,2024-08-28,Furniture,Chairs,South,Consumer,720.58,4,110.8,0.1
ORD-10825,2024-08-29,Office Supplies,Binders,East,Consumer,169.2,3,45.19,0.0
ORD-10074,2024-08-29,Office Supplies,Storage,West,Consumer,241.07,7,57.81,0.2
ORD-10151,2024-08-30,Technology,Copiers,South,Corporate,2472.0,4,336.31,0.2
ORD-12070,2024-08-30,Furniture,Bookcases,North,Corporate,1556.29,5,21.11,0.1
ORD-10039,2024-08-30,Office Supplies,Paper,West,Home Office,99.4,7,8.48,0.3
ORD-11761,2024-08-31,Technology,Accessories,West,Consumer,3329.32,6,722.69,0.0
ORD-10590,2024-08-31,Office Supplies,Paper,East,Consumer,24.9,1,4.51,0.2
ORD-10343,2024-09-01,Technology,Accessories,South,Corporate,1093.08,5,193.85,0.1
ORD-10018,2024-09-01,Furniture,Bookcases,West,Consumer,353.94,1,-29.06,0.0
ORD-11144,2024-09-02,Office Supplies,Art,West,Consumer,266.23,6,21.47,0.2
ORD-12194,2024-09-02,Technology,Machines,West,Consumer,696.55,4,74.36,0.0
ORD-10620,2024-09-02,Technology,Machines,North,Corporate,632.23,3,159.46,0.1
ORD-11264,2024-09-02,Furniture,Bookcases,West,Corporate,1955.66,5,187.85,0.0
ORD-11196,2024-09-02,Office Supplies,Supplies,East,Consumer,143.12,2,17.54,0.1
ORD-12162,2024-09-03,Office Supplies,Supplies,West,Corporate,180.7,3,14.33,0.1
ORD-10267,2024-09-03,Office Supplies,Paper,North,Corporate,209.11,4,67.7,0.1
